seqnames	start	end	width	strand	ID	type	counts	frequency
1	108779000	109000000	221001	*	1_108779000_109000000	loss	2	0.03
1	110187000	110191000	4001	*	1_110187000_110191000	loss	3	0.05
1	110224000	110244000	20001	*	1_110224000_110244000	loss	9	0.15
1	112692000	112705000	13001	*	1_112692000_112705000	loss	3	0.05
1	143543000	143727000	184001	*	1_143543000_143727000	loss	40	0.67
1	144074000	144526000	452001	*	1_144074000_144526000	loss	39	0.65
1	145831000	146469000	638001	*	1_145831000_146469000	loss	12	0.2
1	145832000	146466000	634001	*	1_145832000_146466000	loss	12	0.2
1	146399000	146466000	67001	*	1_146399000_146466000	loss	8	0.13
1	147423000	147706000	283001	*	1_147423000_147706000	loss	30	0.5
1	147830000	147998000	168001	*	1_147830000_147998000	loss	8	0.13
1	148561000	148842000	281001	*	1_148561000_148842000	loss	7	0.12
1	148734000	148786000	52001	*	1_148734000_148786000	loss	24	0.4
1	148734000	148787000	53001	*	1_148734000_148787000	loss	24	0.4
1	148954000	149203000	249001	*	1_148954000_149203000	loss	12	0.2
1	148954000	149220000	266001	*	1_148954000_149220000	loss	12	0.2
1	148954000	149274000	320001	*	1_148954000_149274000	loss	12	0.2
1	149036000	149203000	167001	*	1_149036000_149203000	loss	12	0.2
1	149203000	149274000	71001	*	1_149203000_149274000	loss	2	0.03
1	149316000	149653000	337001	*	1_149316000_149653000	loss	36	0.6
1	152554000	152588000	34001	*	1_152554000_152588000	loss	33	0.55
1	152761000	152770000	9001	*	1_152761000_152770000	loss	3	0.05
1	158867000	158870000	3001	*	1_158867000_158870000	loss	2	0.03
1	169224000	169247000	23001	*	1_169224000_169247000	loss	15	0.25
1	187716000	187723000	7001	*	1_187716000_187723000	loss	7	0.12
1	196722000	196886000	164001	*	1_196722000_196886000	loss	13	0.22
1	196723000	196813000	90001	*	1_196723000_196813000	loss	14	0.23
1	207542000	207546000	4001	*	1_207542000_207546000	loss	3	0.05
1	210078000	210086000	8001	*	1_210078000_210086000	loss	8	0.13
1	229812000	229821000	9001	*	1_229812000_229821000	loss	6	0.1
1	248673000	248819000	146001	*	1_248673000_248819000	loss	4	0.07
2	4212000	4224000	12001	*	2_4212000_4224000	loss	8	0.13
2	19188000	19226000	38001	*	2_19188000_19226000	loss	20	0.33
2	34696000	34737000	41001	*	2_34696000_34737000	loss	22	0.37
2	35976000	35997000	21001	*	2_35976000_35997000	loss	20	0.33
2	41238000	41251000	13001	*	2_41238000_41251000	loss	3	0.05
2	48851000	48858000	7001	*	2_48851000_48858000	loss	5	0.08
2	52748000	52786000	38001	*	2_52748000_52786000	loss	16	0.27
2	89891000	91759000	1868001	*	2_89891000_91759000	loss	2	0.03
2	98135000	98176000	41001	*	2_98135000_98176000	loss	24	0.4
2	98233000	98241000	8001	*	2_98233000_98241000	loss	3	0.05
2	106879000	106886000	7001	*	2_106879000_106886000	loss	3	0.05
2	110683000	110804000	121001	*	2_110683000_110804000	loss	23	0.38
2	111153000	111199000	46001	*	2_111153000_111199000	loss	2	0.03
2	126443000	126452000	9001	*	2_126443000_126452000	loss	17	0.28
2	127674000	127680000	6001	*	2_127674000_127680000	loss	2	0.03
2	129638000	129646000	8001	*	2_129638000_129646000	loss	2	0.03
2	131220000	131330000	110001	*	2_131220000_131330000	loss	29	0.48
2	146862000	146877000	15001	*	2_146862000_146877000	loss	21	0.35
2	171327000	171336000	9001	*	2_171327000_171336000	loss	2	0.03
2	172906000	172910000	4001	*	2_172906000_172910000	loss	4	0.07
2	173004000	173008000	4001	*	2_173004000_173008000	loss	2	0.03
2	177265000	177272000	7001	*	2_177265000_177272000	loss	16	0.27
2	180065000	180082000	17001	*	2_180065000_180082000	loss	13	0.22
2	194689000	194699000	10001	*	2_194689000_194699000	loss	32	0.53
2	220052000	220057000	5001	*	2_220052000_220057000	loss	6	0.1
2	227165000	227171000	6001	*	2_227165000_227171000	loss	2	0.03
2	229264000	229268000	4001	*	2_229264000_229268000	loss	4	0.07
2	242853000	243199373	346374	*	2_242853000_243199373	loss	2	0.03
3	229000	234000	5001	*	3_229000_234000	loss	2	0.03
3	4165000	4345000	180001	*	3_4165000_4345000	loss	2	0.03
3	20311000	20318000	7001	*	3_20311000_20318000	loss	3	0.05
3	26430000	26445000	15001	*	3_26430000_26445000	loss	6	0.1
3	32101000	32109000	8001	*	3_32101000_32109000	loss	29	0.48
3	37978000	37987000	9001	*	3_37978000_37987000	loss	2	0.03
3	46795000	46851000	56001	*	3_46795000_46851000	loss	5	0.08
3	47490000	47494000	4001	*	3_47490000_47494000	loss	3	0.05
3	53027000	53039000	12001	*	3_53027000_53039000	loss	13	0.22
3	65189000	65215000	26001	*	3_65189000_65215000	loss	8	0.13
3	68635000	68640000	5001	*	3_68635000_68640000	loss	7	0.12
3	68739000	68748000	9001	*	3_68739000_68748000	loss	29	0.48
3	75424000	75568000	144001	*	3_75424000_75568000	loss	8	0.13
3	75424000	75642000	218001	*	3_75424000_75642000	loss	8	0.13
3	75424000	75695000	271001	*	3_75424000_75695000	loss	8	0.13
3	75567000	75600000	33001	*	3_75567000_75600000	loss	21	0.35
3	75569000	75593000	24001	*	3_75569000_75593000	loss	21	0.35
3	80062000	80065000	3001	*	3_80062000_80065000	loss	2	0.03
3	89394000	89419000	25001	*	3_89394000_89419000	loss	6	0.1
3	98407000	98415000	8001	*	3_98407000_98415000	loss	12	0.2
3	98899000	98903000	4001	*	3_98899000_98903000	loss	14	0.23
3	98944000	98950000	6001	*	3_98944000_98950000	loss	2	0.03
3	105306000	105311000	5001	*	3_105306000_105311000	loss	2	0.03
3	107037000	107041000	4001	*	3_107037000_107041000	loss	2	0.03
3	111243000	111249000	6001	*	3_111243000_111249000	loss	2	0.03
3	125672000	125677000	5001	*	3_125672000_125677000	loss	2	0.03
3	128379000	128404000	25001	*	3_128379000_128404000	loss	2	0.03
3	129759000	129806000	47001	*	3_129759000_129806000	loss	30	0.5
3	131707000	131714000	7001	*	3_131707000_131714000	loss	9	0.15
3	131989000	131995000	6001	*	3_131989000_131995000	loss	4	0.07
3	136021000	136026000	5001	*	3_136021000_136026000	loss	9	0.15
3	146384000	146391000	7001	*	3_146384000_146391000	loss	29	0.48
3	151511000	151551000	40001	*	3_151511000_151551000	loss	2	0.03
3	162125000	162143000	18001	*	3_162125000_162143000	loss	5	0.08
3	162511000	162626000	115001	*	3_162511000_162626000	loss	28	0.47
3	162512000	162525000	13001	*	3_162512000_162525000	loss	6	0.1
3	162512000	162546000	34001	*	3_162512000_162546000	loss	32	0.53
3	162512000	162626000	114001	*	3_162512000_162626000	loss	28	0.47
3	162525000	162545000	20001	*	3_162525000_162545000	loss	32	0.53
3	162717000	162724000	7001	*	3_162717000_162724000	loss	13	0.22
3	162765000	162769000	4001	*	3_162765000_162769000	loss	33	0.55
3	178474000	178478000	4001	*	3_178474000_178478000	loss	3	0.05
3	186408000	186419000	11001	*	3_186408000_186419000	loss	2	0.03
3	189737000	189741000	4001	*	3_189737000_189741000	loss	2	0.03
3	191064000	191072000	8001	*	3_191064000_191072000	loss	8	0.13
3	192875000	192886000	11001	*	3_192875000_192886000	loss	38	0.63
3	195199000	195212000	13001	*	3_195199000_195212000	loss	25	0.42
3	195364000	195417000	53001	*	3_195364000_195417000	loss	4	0.07
3	195365000	195417000	52001	*	3_195365000_195417000	loss	4	0.07
3	195449000	195453000	4001	*	3_195449000_195453000	loss	2	0.03
3	196934000	196939000	5001	*	3_196934000_196939000	loss	3	0.05
4	4109000	4159000	50001	*	4_4109000_4159000	loss	14	0.23
4	6897000	6900000	3001	*	4_6897000_6900000	loss	2	0.03
4	9104000	9215000	111001	*	4_9104000_9215000	loss	40	0.67
4	9219000	9244000	25001	*	4_9219000_9244000	loss	3	0.05
4	9457000	9482000	25001	*	4_9457000_9482000	loss	26	0.43
4	10211000	10235000	24001	*	4_10211000_10235000	loss	38	0.63
4	10392000	10402000	10001	*	4_10392000_10402000	loss	7	0.12
4	34779000	34829000	50001	*	4_34779000_34829000	loss	21	0.35
4	42762000	42770000	8001	*	4_42762000_42770000	loss	3	0.05
4	61939000	61942000	3001	*	4_61939000_61942000	loss	5	0.08
4	64134000	64155000	21001	*	4_64134000_64155000	loss	2	0.03
4	64694000	64716000	22001	*	4_64694000_64716000	loss	19	0.32
4	69372000	69491000	119001	*	4_69372000_69491000	loss	35	0.58
4	70123000	70232000	109001	*	4_70123000_70232000	loss	21	0.35
4	75281000	75323000	42001	*	4_75281000_75323000	loss	38	0.63
4	75425000	75494000	69001	*	4_75425000_75494000	loss	33	0.55
4	91932000	91936000	4001	*	4_91932000_91936000	loss	2	0.03
4	107056000	107064000	8001	*	4_107056000_107064000	loss	5	0.08
4	115175000	115184000	9001	*	4_115175000_115184000	loss	14	0.23
4	132665000	132670000	5001	*	4_132665000_132670000	loss	13	0.22
4	138092000	138101000	9001	*	4_138092000_138101000	loss	5	0.08
4	146919000	146928000	9001	*	4_146919000_146928000	loss	4	0.07
4	161044000	161076000	32001	*	4_161044000_161076000	loss	2	0.03
4	161879000	161885000	6001	*	4_161879000_161885000	loss	2	0.03
4	172374000	172379000	5001	*	4_172374000_172379000	loss	4	0.07
4	172989000	172993000	4001	*	4_172989000_172993000	loss	8	0.13
4	173425000	173434000	9001	*	4_173425000_173434000	loss	29	0.48
4	187093000	187098000	5001	*	4_187093000_187098000	loss	6	0.1
4	190537000	190538000	1001	*	4_190537000_190538000	loss	3	0.05
4	190901000	190903000	2001	*	4_190901000_190903000	loss	2	0.03
4	190981000	190988000	7001	*	4_190981000_190988000	loss	17	0.28
5	711000	840000	129001	*	5_711000_840000	loss	8	0.13
5	741000	755000	14001	*	5_741000_755000	loss	2	0.03
5	741000	756000	15001	*	5_741000_756000	loss	2	0.03
5	748000	840000	92001	*	5_748000_840000	loss	8	0.13
5	1178000	1181000	3001	*	5_1178000_1181000	loss	2	0.03
5	8702000	8749000	47001	*	5_8702000_8749000	loss	3	0.05
5	12810000	12821000	11001	*	5_12810000_12821000	loss	33	0.55
5	17582000	17583000	1001	*	5_17582000_17583000	loss	8	0.13
5	17599000	17646000	47001	*	5_17599000_17646000	loss	3	0.05
5	21450000	21453000	3001	*	5_21450000_21453000	loss	2	0.03
5	23901000	23905000	4001	*	5_23901000_23905000	loss	4	0.07
5	26793000	26802000	9001	*	5_26793000_26802000	loss	9	0.15
5	42629000	42631000	2001	*	5_42629000_42631000	loss	2	0.03
5	45005000	45015000	10001	*	5_45005000_45015000	loss	7	0.12
5	45859000	45881000	22001	*	5_45859000_45881000	loss	2	0.03
5	46270000	46276000	6001	*	5_46270000_46276000	loss	9	0.15
5	50234000	50239000	5001	*	5_50234000_50239000	loss	4	0.07
5	57322000	57334000	12001	*	5_57322000_57334000	loss	44	0.73
5	57680000	57686000	6001	*	5_57680000_57686000	loss	2	0.03
5	68828000	69790000	962001	*	5_68828000_69790000	loss	10	0.17
5	68829000	68926000	97001	*	5_68829000_68926000	loss	9	0.15
5	68846000	69184000	338001	*	5_68846000_69184000	loss	21	0.35
5	69016000	69176000	160001	*	5_69016000_69176000	loss	20	0.33
5	69212000	69514000	302001	*	5_69212000_69514000	loss	9	0.15
5	69414000	69786000	372001	*	5_69414000_69786000	loss	12	0.2
5	69440000	69514000	74001	*	5_69440000_69514000	loss	2	0.03
5	69516000	69551000	35001	*	5_69516000_69551000	loss	5	0.08
5	69516000	70058000	542001	*	5_69516000_70058000	loss	12	0.2
5	69791000	69829000	38001	*	5_69791000_69829000	loss	3	0.05
5	69799000	69811000	12001	*	5_69799000_69811000	loss	5	0.08
5	69803000	69811000	8001	*	5_69803000_69811000	loss	4	0.07
5	70117000	70429000	312001	*	5_70117000_70429000	loss	15	0.25
5	70313000	70340000	27001	*	5_70313000_70340000	loss	8	0.13
5	70530000	70614000	84001	*	5_70530000_70614000	loss	9	0.15
5	83947000	83955000	8001	*	5_83947000_83955000	loss	57	0.95
5	86115000	86118000	3001	*	5_86115000_86118000	loss	3	0.05
5	86214000	86218000	4001	*	5_86214000_86218000	loss	3	0.05
5	90499000	90502000	3001	*	5_90499000_90502000	loss	13	0.22
5	98840000	98843000	3001	*	5_98840000_98843000	loss	2	0.03
5	113158000	113173000	15001	*	5_113158000_113173000	loss	3	0.05
5	114324000	114336000	12001	*	5_114324000_114336000	loss	8	0.13
5	117387000	117394000	7001	*	5_117387000_117394000	loss	3	0.05
5	117875000	117881000	6001	*	5_117875000_117881000	loss	2	0.03
5	119380000	119385000	5001	*	5_119380000_119385000	loss	4	0.07
5	127407000	127411000	4001	*	5_127407000_127411000	loss	2	0.03
5	135114000	135121000	7001	*	5_135114000_135121000	loss	24	0.4
5	136854000	136857000	3001	*	5_136854000_136857000	loss	5	0.08
5	140097000	140104000	7001	*	5_140097000_140104000	loss	6	0.1
5	140221000	140240000	19001	*	5_140221000_140240000	loss	8	0.13
5	150202000	150223000	21001	*	5_150202000_150223000	loss	8	0.13
5	151456000	151463000	7001	*	5_151456000_151463000	loss	4	0.07
5	155476000	155495000	19001	*	5_155476000_155495000	loss	12	0.2
5	175411000	175425000	14001	*	5_175411000_175425000	loss	15	0.25
5	175476000	175487000	11001	*	5_175476000_175487000	loss	2	0.03
5	177154000	177273000	119001	*	5_177154000_177273000	loss	10	0.17
5	177192000	177242000	50001	*	5_177192000_177242000	loss	22	0.37
5	177226000	177236000	10001	*	5_177226000_177236000	loss	19	0.32
5	177226000	177238000	12001	*	5_177226000_177238000	loss	19	0.32
5	177327000	177348000	21001	*	5_177327000_177348000	loss	40	0.67
5	178107000	178113000	6001	*	5_178107000_178113000	loss	2	0.03
5	180375000	180431000	56001	*	5_180375000_180431000	loss	33	0.55
5	180741000	180915260	174261	*	5_180741000_180915260	loss	22	0.37
5	180759000	180915260	156261	*	5_180759000_180915260	loss	22	0.37
5	180783000	180811000	28001	*	5_180783000_180811000	loss	3	0.05
6	0	148000	148001	*	6_0_148000	loss	19	0.32
6	8338000	8342000	4001	*	6_8338000_8342000	loss	4	0.07
6	19041000	19049000	8001	*	6_19041000_19049000	loss	5	0.08
6	19765000	19771000	6001	*	6_19765000_19771000	loss	2	0.03
6	24812000	24818000	6001	*	6_24812000_24818000	loss	19	0.32
6	26739000	26760000	21001	*	6_26739000_26760000	loss	5	0.08
6	29842000	29906000	64001	*	6_29842000_29906000	loss	12	0.2
6	29843000	29849000	6001	*	6_29843000_29849000	loss	17	0.28
6	29843000	29906000	63001	*	6_29843000_29906000	loss	12	0.2
6	31276000	31294000	18001	*	6_31276000_31294000	loss	7	0.12
6	31948000	32004000	56001	*	6_31948000_32004000	loss	10	0.17
6	32449000	32558000	109001	*	6_32449000_32558000	loss	45	0.75
6	32458000	32501000	43001	*	6_32458000_32501000	loss	47	0.78
6	32461000	32468000	7001	*	6_32461000_32468000	loss	6	0.1
6	32522000	32541000	19001	*	6_32522000_32541000	loss	28	0.47
6	32615000	32626000	11001	*	6_32615000_32626000	loss	9	0.15
6	32615000	32648000	33001	*	6_32615000_32648000	loss	11	0.18
6	32620000	32648000	28001	*	6_32620000_32648000	loss	4	0.07
6	35626000	35630000	4001	*	6_35626000_35630000	loss	3	0.05
6	48931000	48938000	7001	*	6_48931000_48938000	loss	2	0.03
6	53928000	53935000	7001	*	6_53928000_53935000	loss	30	0.5
6	55826000	55847000	21001	*	6_55826000_55847000	loss	3	0.05
6	57533000	57534000	1001	*	6_57533000_57534000	loss	46	0.77
6	62200000	62207000	7001	*	6_62200000_62207000	loss	2	0.03
6	67008000	67049000	41001	*	6_67008000_67049000	loss	11	0.18
6	72864000	72874000	10001	*	6_72864000_72874000	loss	3	0.05
6	74592000	74602000	10001	*	6_74592000_74602000	loss	12	0.2
6	74613000	74620000	7001	*	6_74613000_74620000	loss	6	0.1
6	77097000	77103000	6001	*	6_77097000_77103000	loss	20	0.33
6	77437000	77459000	22001	*	6_77437000_77459000	loss	32	0.53
6	78967000	79038000	71001	*	6_78967000_79038000	loss	25	0.42
6	85318000	85324000	6001	*	6_85318000_85324000	loss	15	0.25
6	86708000	86715000	7001	*	6_86708000_86715000	loss	13	0.22
6	103736000	103764000	28001	*	6_103736000_103764000	loss	50	0.83
6	110395000	110414000	19001	*	6_110395000_110414000	loss	2	0.03
6	126183000	126187000	4001	*	6_126183000_126187000	loss	2	0.03
6	165724000	165733000	9001	*	6_165724000_165733000	loss	20	0.33
6	170920000	171115067	195068	*	6_170920000_171115067	loss	16	0.27
6	170931000	170966000	35001	*	6_170931000_170966000	loss	2	0.03
7	6900000	6923000	23001	*	7_6900000_6923000	loss	3	0.05
7	38292000	38407000	115001	*	7_38292000_38407000	loss	58	0.97
7	38293000	38393000	100001	*	7_38293000_38393000	loss	58	0.97
7	51594000	51599000	5001	*	7_51594000_51599000	loss	5	0.08
7	57061000	57120000	59001	*	7_57061000_57120000	loss	13	0.22
7	61102000	61239000	137001	*	7_61102000_61239000	loss	5	0.08
7	61159000	61161000	2001	*	7_61159000_61161000	loss	2	0.03
7	61181000	61237000	56001	*	7_61181000_61237000	loss	6	0.1
7	61211000	61214000	3001	*	7_61211000_61214000	loss	3	0.05
7	61232000	61239000	7001	*	7_61232000_61239000	loss	3	0.05
7	61288000	61459000	171001	*	7_61288000_61459000	loss	7	0.12
7	61414000	61437000	23001	*	7_61414000_61437000	loss	7	0.12
7	61560000	61664000	104001	*	7_61560000_61664000	loss	13	0.22
7	62146000	62163000	17001	*	7_62146000_62163000	loss	3	0.05
7	62366000	62369000	3001	*	7_62366000_62369000	loss	2	0.03
7	62962000	62979000	17001	*	7_62962000_62979000	loss	2	0.03
7	64584000	64636000	52001	*	7_64584000_64636000	loss	2	0.03
7	70421000	70426000	5001	*	7_70421000_70426000	loss	6	0.1
7	72271000	72276000	5001	*	7_72271000_72276000	loss	2	0.03
7	72415000	72714000	299001	*	7_72415000_72714000	loss	9	0.15
7	72508000	72584000	76001	*	7_72508000_72584000	loss	21	0.35
7	72528000	72582000	54001	*	7_72528000_72582000	loss	21	0.35
7	74292000	74986000	694001	*	7_74292000_74986000	loss	27	0.45
7	74292000	74992000	700001	*	7_74292000_74992000	loss	27	0.45
7	74394000	74480000	86001	*	7_74394000_74480000	loss	31	0.52
7	76144000	76171000	27001	*	7_76144000_76171000	loss	16	0.27
7	76702000	76708000	6001	*	7_76702000_76708000	loss	2	0.03
7	100327000	100341000	14001	*	7_100327000_100341000	loss	3	0.05
7	101287000	101330000	43001	*	7_101287000_101330000	loss	34	0.57
7	102117000	102331000	214001	*	7_102117000_102331000	loss	3	0.05
7	109437000	109454000	17001	*	7_109437000_109454000	loss	12	0.2
7	110182000	110188000	6001	*	7_110182000_110188000	loss	2	0.03
7	118831000	118835000	4001	*	7_118831000_118835000	loss	2	0.03
7	133785000	133799000	14001	*	7_133785000_133799000	loss	11	0.18
7	141765000	141794000	29001	*	7_141765000_141794000	loss	12	0.2
7	142262000	142496000	234001	*	7_142262000_142496000	loss	50	0.83
7	142273000	142495000	222001	*	7_142273000_142495000	loss	50	0.83
7	142476000	142486000	10001	*	7_142476000_142486000	loss	5	0.08
7	142476000	142494000	18001	*	7_142476000_142494000	loss	5	0.08
7	143256000	143425000	169001	*	7_143256000_143425000	loss	13	0.22
7	143877000	144074000	197001	*	7_143877000_144074000	loss	2	0.03
7	148073000	148076000	3001	*	7_148073000_148076000	loss	5	0.08
7	154392000	154400000	8001	*	7_154392000_154400000	loss	7	0.12
8	0	157000	157001	*	8_0_157000	loss	39	0.65
8	594000	600000	6001	*	8_594000_600000	loss	24	0.4
8	1340000	1355000	15001	*	8_1340000_1355000	loss	35	0.58
8	3786000	3791000	5001	*	8_3786000_3791000	loss	2	0.03
8	5594000	5606000	12001	*	8_5594000_5606000	loss	4	0.07
8	5969000	5973000	4001	*	8_5969000_5973000	loss	5	0.08
8	6826000	6934000	108001	*	8_6826000_6934000	loss	2	0.03
8	6984000	7875000	891001	*	8_6984000_7875000	loss	2	0.03
8	7017000	7110000	93001	*	8_7017000_7110000	loss	38	0.63
8	7017000	7205000	188001	*	8_7017000_7205000	loss	35	0.58
8	7044000	7875000	831001	*	8_7044000_7875000	loss	4	0.07
8	7228000	7234000	6001	*	8_7228000_7234000	loss	4	0.07
8	7228000	7235000	7001	*	8_7228000_7235000	loss	4	0.07
8	7355000	7364000	9001	*	8_7355000_7364000	loss	2	0.03
8	7355000	7623000	268001	*	8_7355000_7623000	loss	30	0.5
8	7355000	7991000	636001	*	8_7355000_7991000	loss	7	0.12
8	7405000	7430000	25001	*	8_7405000_7430000	loss	9	0.15
8	7426000	7772000	346001	*	8_7426000_7772000	loss	14	0.23
8	7525000	7623000	98001	*	8_7525000_7623000	loss	31	0.52
8	7626000	7773000	147001	*	8_7626000_7773000	loss	5	0.08
8	7626000	7991000	365001	*	8_7626000_7991000	loss	8	0.13
8	7745000	7754000	9001	*	8_7745000_7754000	loss	5	0.08
8	7745000	7875000	130001	*	8_7745000_7875000	loss	39	0.65
8	7824000	7874000	50001	*	8_7824000_7874000	loss	38	0.63
8	7878000	7935000	57001	*	8_7878000_7935000	loss	9	0.15
8	7880000	7935000	55001	*	8_7880000_7935000	loss	9	0.15
8	7933000	7987000	54001	*	8_7933000_7987000	loss	39	0.65
8	7933000	7991000	58001	*	8_7933000_7991000	loss	39	0.65
8	8053000	8088000	35001	*	8_8053000_8088000	loss	25	0.42
8	8062000	8088000	26001	*	8_8062000_8088000	loss	25	0.42
8	9055000	9063000	8001	*	8_9055000_9063000	loss	3	0.05
8	11245000	11247000	2001	*	8_11245000_11247000	loss	2	0.03
8	11894000	12353000	459001	*	8_11894000_12353000	loss	19	0.32
8	11895000	12332000	437001	*	8_11895000_12332000	loss	24	0.4
8	11895000	12353000	458001	*	8_11895000_12353000	loss	19	0.32
8	11899000	11979000	80001	*	8_11899000_11979000	loss	38	0.63
8	12084000	12217000	133001	*	8_12084000_12217000	loss	37	0.62
8	12206000	12251000	45001	*	8_12206000_12251000	loss	2	0.03
8	12206000	12332000	126001	*	8_12206000_12332000	loss	6	0.1
8	12251000	12332000	81001	*	8_12251000_12332000	loss	4	0.07
8	15401000	15413000	12001	*	8_15401000_15413000	loss	3	0.05
8	16262000	16274000	12001	*	8_16262000_16274000	loss	2	0.03
8	18851000	18865000	14001	*	8_18851000_18865000	loss	2	0.03
8	24972000	24991000	19001	*	8_24972000_24991000	loss	20	0.33
8	25066000	25071000	5001	*	8_25066000_25071000	loss	14	0.23
8	32680000	32691000	11001	*	8_32680000_32691000	loss	60	1
8	39231000	39387000	156001	*	8_39231000_39387000	loss	43	0.72
8	40184000	40190000	6001	*	8_40184000_40190000	loss	4	0.07
8	40774000	40780000	6001	*	8_40774000_40780000	loss	14	0.23
8	42190000	42195000	5001	*	8_42190000_42195000	loss	16	0.27
8	47405000	47408000	3001	*	8_47405000_47408000	loss	6	0.1
8	51030000	51038000	8001	*	8_51030000_51038000	loss	11	0.18
8	75361000	75367000	6001	*	8_75361000_75367000	loss	10	0.17
8	94072000	94077000	5001	*	8_94072000_94077000	loss	3	0.05
8	112294000	112297000	3001	*	8_112294000_112297000	loss	5	0.08
8	115633000	115643000	10001	*	8_115633000_115643000	loss	5	0.08
8	120154000	120161000	7001	*	8_120154000_120161000	loss	6	0.1
8	131850000	131853000	3001	*	8_131850000_131853000	loss	2	0.03
8	137158000	137164000	6001	*	8_137158000_137164000	loss	6	0.1
8	137680000	137863000	183001	*	8_137680000_137863000	loss	2	0.03
8	142745000	142826000	81001	*	8_142745000_142826000	loss	34	0.57
8	144700000	144715000	15001	*	8_144700000_144715000	loss	11	0.18
8	145181000	145214000	33001	*	8_145181000_145214000	loss	34	0.57
8	145289000	145502000	213001	*	8_145289000_145502000	loss	40	0.67
9	6700000	6712000	12001	*	9_6700000_6712000	loss	4	0.07
9	15815000	15817000	2001	*	9_15815000_15817000	loss	2	0.03
9	22496000	22503000	7001	*	9_22496000_22503000	loss	14	0.23
9	23362000	23378000	16001	*	9_23362000_23378000	loss	17	0.28
9	24502000	24519000	17001	*	9_24502000_24519000	loss	2	0.03
9	29092000	29098000	6001	*	9_29092000_29098000	loss	3	0.05
9	38808000	38914000	106001	*	9_38808000_38914000	loss	4	0.07
9	39184000	40028000	844001	*	9_39184000_40028000	loss	15	0.25
9	39184000	40071000	887001	*	9_39184000_40071000	loss	15	0.25
9	39184000	40233000	1049001	*	9_39184000_40233000	loss	24	0.4
9	39184000	40284000	1100001	*	9_39184000_40284000	loss	25	0.42
9	39184000	40394000	1210001	*	9_39184000_40394000	loss	4	0.07
9	40640000	41899000	1259001	*	9_40640000_41899000	loss	2	0.03
9	40798000	41906000	1108001	*	9_40798000_41906000	loss	22	0.37
9	40815000	41902000	1087001	*	9_40815000_41902000	loss	25	0.42
9	40828000	41218000	390001	*	9_40828000_41218000	loss	9	0.15
9	41194000	41895000	701001	*	9_41194000_41895000	loss	16	0.27
9	41285000	41837000	552001	*	9_41285000_41837000	loss	16	0.27
9	41968000	41984000	16001	*	9_41968000_41984000	loss	4	0.07
9	41968000	42415000	447001	*	9_41968000_42415000	loss	4	0.07
9	41969000	41984000	15001	*	9_41969000_41984000	loss	4	0.07
9	43156000	44069000	913001	*	9_43156000_44069000	loss	14	0.23
9	43165000	43846000	681001	*	9_43165000_43846000	loss	17	0.28
9	43203000	44057000	854001	*	9_43203000_44057000	loss	15	0.25
9	43866000	44069000	203001	*	9_43866000_44069000	loss	13	0.22
9	43911000	44057000	146001	*	9_43911000_44057000	loss	11	0.18
9	44237000	44286000	49001	*	9_44237000_44286000	loss	22	0.37
9	44237000	44856000	619001	*	9_44237000_44856000	loss	38	0.63
9	44994000	45680000	686001	*	9_44994000_45680000	loss	33	0.55
9	45132000	45250000	118001	*	9_45132000_45250000	loss	39	0.65
9	45136000	45250000	114001	*	9_45136000_45250000	loss	37	0.62
9	45479000	45676000	197001	*	9_45479000_45676000	loss	15	0.25
9	45722000	66455000	20733001	*	9_45722000_66455000	loss	17	0.28
9	45730000	46042000	312001	*	9_45730000_46042000	loss	31	0.52
9	45730000	46878000	1148001	*	9_45730000_46878000	loss	2	0.03
9	45730000	66455000	20725001	*	9_45730000_66455000	loss	17	0.28
9	45732000	47160000	1428001	*	9_45732000_47160000	loss	2	0.03
9	45733000	46042000	309001	*	9_45733000_46042000	loss	31	0.52
9	45772000	46878000	1106001	*	9_45772000_46878000	loss	2	0.03
9	46908000	47160000	252001	*	9_46908000_47160000	loss	36	0.6
9	46908000	47316000	408001	*	9_46908000_47316000	loss	36	0.6
9	46908000	66192000	19284001	*	9_46908000_66192000	loss	30	0.5
9	46908000	66455000	19547001	*	9_46908000_66455000	loss	30	0.5
9	47217000	66192000	18975001	*	9_47217000_66192000	loss	30	0.5
9	47218000	65598000	18380001	*	9_47218000_65598000	loss	30	0.5
9	47222000	66455000	19233001	*	9_47222000_66455000	loss	30	0.5
9	65610000	66192000	582001	*	9_65610000_66192000	loss	20	0.33
9	65643000	65697000	54001	*	9_65643000_65697000	loss	2	0.03
9	65644000	66455000	811001	*	9_65644000_66455000	loss	20	0.33
9	65803000	65918000	115001	*	9_65803000_65918000	loss	4	0.07
9	66042000	66192000	150001	*	9_66042000_66192000	loss	9	0.15
9	66344000	66404000	60001	*	9_66344000_66404000	loss	35	0.58
9	66588000	66667000	79001	*	9_66588000_66667000	loss	2	0.03
9	66980000	67247000	267001	*	9_66980000_67247000	loss	2	0.03
9	67333000	67787000	454001	*	9_67333000_67787000	loss	38	0.63
9	67350000	67783000	433001	*	9_67350000_67783000	loss	38	0.63
9	69075000	69271000	196001	*	9_69075000_69271000	loss	2	0.03
9	69174000	69699000	525001	*	9_69174000_69699000	loss	3	0.05
9	69277000	69699000	422001	*	9_69277000_69699000	loss	3	0.05
9	69544000	69637000	93001	*	9_69544000_69637000	loss	4	0.07
